time,tmax,tmin,rain,wind,sun
2025-07-18,13.9,10.4,1.7,24.6,8.06
2025-07-19,14.6,6.7,0.6,9.4,9.66
2025-07-20,13.4,7.4,0.9,11.6,9.96
2025-07-21,11.9,3.9,0.0,11.6,11.55
2025-07-22,12.1,3.2,0.0,10.3,11.0
2025-07-23,12.9,3.3,0.0,8.8,11.67
2025-07-24,14.0,4.5,0.0,5.8,11.14
2025-07-25,14.4,4.3,0.0,14.0,11.18
2025-07-26,15.8,11.1,0.0,20.2,9.51
2025-07-27,16.2,11.2,0.1,19.6,10.81
2025-07-28,16.2,13.0,0.1,33.4,10.07
2025-07-29,15.5,14.4,111.4,40.6,0.97
2025-07-30,16.2,11.5,6.3,18.2,10.69
2025-07-31,14.9,9.1,1.1,6.9,9.3
2025-08-01,14.2,8.1,0.0,12.5,11.61
2025-08-02,13.1,5.2,0.0,20.1,12.68
2025-08-03,13.5,7.4,0.0,8.7,13.02
2025-08-04,13.4,6.6,0.0,15.9,9.91
2025-08-05,14.1,9.6,1.1,27.5,6.85
2025-08-06,14.5,11.9,0.6,21.9,9.08
2025-08-07,15.3,12.5,1.7,22.5,9.74
2025-08-08,14.9,12.0,12.3,26.0,7.47
2025-08-09,12.0,7.8,2.2,25.7,12.42
2025-08-10,11.6,6.6,0.0,25.9,12.68
2025-08-11,13.3,4.9,0.0,11.4,13.76
2025-08-12,13.7,4.2,0.0,8.6,13.4
2025-08-13,14.0,4.9,0.1,6.2,13.68
2025-08-14,14.1,5.1,0.4,3.9,11.35
2025-08-15,14.6,5.8,0.0,6.2,13.85
2025-08-16,14.2,7.2,11.0,23.4,6.26
2025-08-17,15.4,10.9,16.4,27.9,7.04
2025-08-18,14.8,11.0,4.8,25.7,9.2
2025-08-19,12.3,8.0,4.4,20.4,11.58
2025-08-20,12.5,5.9,0.0,23.9,14.85
2025-08-21,13.8,5.6,0.0,14.0,15.78
2025-08-22,13.8,5.5,0.0,9.9,13.93
2025-08-23,12.8,4.9,0.6,11.0,14.39
2025-08-24,14.0,5.3,10.2,12.5,10.97
2025-08-25,15.2,8.9,3.5,18.8,13.37
2025-08-26,16.4,10.9,0.0,18.1,15.92
2025-08-27,15.9,10.8,1.2,19.1,9.9
2025-08-28,16.7,7.8,4.2,27.1,11.01
2025-08-29,15.3,11.6,2.9,30.8,13.07
2025-08-30,15.6,12.5,1.6,20.8,14.55
2025-08-31,14.9,11.3,7.8,44.6,10.65
2025-09-01,15.8,12.5,0.0,34.3,15.13
2025-09-02,15.8,12.5,0.3,22.8,12.94
2025-09-03,15.7,9.9,0.5,15.5,13.23
2025-09-04,16.7,7.0,0.2,11.3,15.38
2025-09-05,17.4,9.0,1.0,14.4,13.81
2025-09-06,14.2,11.0,15.5,22.5,4.58
2025-09-07,14.9,10.8,1.1,27.7,14.75
2025-09-08,14.9,6.5,0.0,15.4,17.89
2025-09-09,13.7,6.3,1.2,11.4,9.89
2025-09-10,17.3,11.7,4.3,32.2,17.1
2025-09-11,15.9,10.7,4.0,20.3,16.95
2025-09-12,17.0,10.8,22.0,37.7,11.4
2025-09-13,15.5,12.0,3.1,33.6,14.13
2025-09-14,15.7,12.9,0.7,37.5,16.61
2025-09-15,15.8,12.3,0.5,21.5,15.09
2025-09-16,16.6,13.1,1.3,26.2,15.83
2025-09-17,17.7,11.9,0.0,20.9,16.15
2025-09-18,16.3,12.6,7.8,27.4,4.96
2025-09-19,15.0,8.6,0.5,20.5,19.36
2025-09-20,14.6,7.7,0.3,20.6,17.2
2025-09-21,15.9,12.0,0.9,31.9,11.62
2025-09-22,17.3,14.6,1.9,25.3,9.57
2025-09-23,17.3,14.8,25.9,27.9,8.0
2025-09-24,17.8,14.3,22.4,25.4,6.5
2025-09-25,16.0,12.5,3.1,24.0,17.24
2025-09-26,17.0,11.1,1.0,23.4,17.95
2025-09-27,19.1,11.4,5.6,14.5,17.87
2025-09-28,20.2,11.5,0.6,16.4,16.47
2025-09-29,18.3,13.5,2.4,27.5,15.37
2025-09-30,16.0,10.4,0.0,13.6,22.5
2025-10-01,17.1,10.8,0.3,22.4,15.79
2025-10-02,19.3,11.1,0.9,23.0,13.24
2025-10-03,17.8,15.2,8.7,17.4,6.21
2025-10-04,16.5,11.2,7.7,21.5,19.15
2025-10-05,15.8,10.7,1.4,21.1,19.85
2025-10-06,16.2,12.2,2.7,27.6,19.39
2025-10-07,16.5,13.0,9.4,32.7,17.35
2025-10-08,17.1,11.6,0.0,18.1,22.07
2025-10-09,17.3,9.4,1.0,13.2,12.09
2025-10-10,20.0,15.6,1.5,23.5,14.33
2025-10-11,20.7,14.8,0.0,19.0,18.69
2025-10-12,20.4,14.5,0.2,28.3,17.25
2025-10-13,19.4,15.9,4.7,22.5,10.12
2025-10-14,17.3,13.4,31.9,26.1,6.86
2025-10-15,16.2,12.5,0.3,21.3,20.15
2025-10-16,17.3,12.8,1.3,24.6,21.3
2025-10-17,17.9,11.2,0.0,17.5,22.05
2025-10-18,18.3,9.2,2.5,8.9,18.55
2025-10-19,20.5,12.2,0.1,19.0,22.64
2025-10-20,21.8,14.6,0.1,16.4,24.81
2025-10-21,21.5,15.5,0.0,27.8,22.15
2025-10-22,18.7,16.5,7.8,21.2,5.95
2025-10-23,21.8,16.3,7.6,28.8,15.21
2025-10-24,18.3,12.4,5.4,16.6,24.47
2025-10-25,17.0,12.4,0.8,21.7,17.82
2025-10-26,17.0,12.9,0.3,22.7,23.21
2025-10-27,20.0,13.3,1.8,28.2,14.89
2025-10-28,18.2,12.2,24.2,38.9,16.44
2025-10-29,17.5,12.2,0.0,26.5,19.85
2025-10-30,16.7,11.4,0.5,7.2,13.62
2025-10-31,17.4,12.2,0.0,22.6,26.9
2025-11-01,19.2,11.6,0.6,21.0,26.42
2025-11-02,19.7,12.7,0.2,13.0,28.63
2025-11-03,20.9,10.6,0.0,15.5,28.66
2025-11-04,22.5,12.0,0.4,9.8,23.4
2025-11-05,24.0,12.0,0.0,13.0,29.07
2025-11-06,23.8,12.2,0.4,12.4,25.44
2025-11-07,25.4,16.1,0.0,11.0,27.86
2025-11-08,24.3,15.6,0.6,14.7,25.55
2025-11-09,24.4,16.5,7.1,12.0,18.21
2025-11-10,22.9,17.8,9.8,16.3,17.1
2025-11-11,20.8,14.9,3.8,15.9,25.52
2025-11-12,19.8,13.1,18.7,35.0,12.55
2025-11-13,19.2,13.9,10.9,29.5,20.23
2025-11-14,18.2,13.2,1.8,25.9,24.81
2025-11-15,18.7,12.8,1.7,23.7,16.61
2025-11-16,19.8,11.4,0.0,11.5,27.87
2025-11-17,21.6,14.9,0.0,22.8,29.43
2025-11-18,21.2,17.3,39.9,31.1,12.86
2025-11-19,22.8,17.9,26.9,19.2,12.82
2025-11-20,21.9,15.4,0.5,14.4,25.53
2025-11-21,23.4,14.9,0.0,12.9,29.48
2025-11-22,23.4,14.9,0.0,9.9,29.94
2025-11-23,21.2,15.6,1.4,16.4,26.74
2025-11-24,20.9,14.7,0.0,14.6,30.82
2025-11-25,22.0,13.9,1.9,21.4,19.76
2025-11-26,22.9,18.2,0.7,18.1,25.47
2025-11-27,24.4,18.4,3.4,13.8,25.05
2025-11-28,25.0,18.0,5.3,21.4,23.16
2025-11-29,23.2,15.4,0.0,15.2,30.84
2025-11-30,24.1,14.5,13.6,24.1,14.73
2025-12-01,22.3,16.6,0.0,17.8,29.39
2025-12-02,22.7,15.6,3.2,16.2,20.08
2025-12-03,23.5,15.1,26.0,23.3,19.81
2025-12-04,19.5,15.2,3.4,34.1,29.42
2025-12-05,20.8,16.2,0.2,26.1,25.68
2025-12-06,24.3,16.8,0.0,15.3,31.33
2025-12-07,28.3,16.8,0.0,16.0,32.62
2025-12-08,28.9,14.7,0.0,9.9,32.41
2025-12-09,27.3,17.3,0.0,15.2,32.03
2025-12-10,28.4,15.7,0.0,17.0,31.6
2025-12-11,26.8,17.2,0.3,20.1,30.5
2025-12-12,21.7,17.1,0.0,28.5,25.48
2025-12-13,24.9,14.0,0.0,15.8,32.5
2025-12-14,23.0,15.6,0.2,19.8,28.38
2025-12-15,22.4,17.6,0.2,22.7,21.19
2025-12-16,25.2,16.9,12.5,25.4,19.97
2025-12-17,18.6,15.5,0.7,25.1,29.42
2025-12-18,20.3,14.7,0.3,20.4,25.17
2025-12-19,21.5,16.4,0.6,26.3,19.28
2025-12-20,21.0,16.7,1.1,21.1,23.15
2025-12-21,21.2,16.0,0.3,20.2,22.99
2025-12-22,22.7,14.0,4.5,13.9,16.0
2025-12-23,23.2,19.2,3.5,29.7,11.52
2025-12-24,23.6,17.4,3.5,24.9,22.29
2025-12-25,24.6,15.0,0.0,8.5,28.02
2025-12-26,26.1,16.6,1.3,19.8,22.29
2025-12-27,19.6,15.5,2.0,12.2,11.46
2025-12-28,20.9,13.7,0.4,14.5,21.17
2025-12-29,21.5,17.4,27.0,28.8,9.77
2025-12-30,23.0,17.8,6.5,35.0,27.61
2025-12-31,22.8,17.2,12.8,27.0,24.13
2026-01-01,23.0,16.7,2.9,14.1,26.65
2026-01-02,23.3,16.4,17.6,15.7,25.78
2026-01-03,21.2,14.9,26.5,15.9,24.2
2026-01-04,23.4,14.5,1.4,14.3,28.47
2026-01-05,23.5,15.5,2.5,6.0,28.32
2026-01-06,24.4,16.3,0.1,9.9,24.99
2026-01-07,24.5,17.6,0.0,18.0,30.79
2026-01-08,22.9,18.2,0.0,28.0,24.86
2026-01-09,24.5,18.2,0.0,23.1,30.39
2026-01-10,26.1,19.4,0.0,21.2,31.0
2026-01-11,29.1,16.8,0.0,14.2,32.09
2026-01-12,25.3,17.8,0.4,24.5,22.85
2026-01-13,25.2,14.9,0.0,14.1,25.72
2026-01-14,25.9,19.1,5.0,19.3,20.91
2026-01-15,23.5,19.1,23.9,21.5,16.55
2026-01-16,23.5,17.7,3.2,15.8,25.82
2026-01-17,24.5,16.5,0.5,14.2,26.18
2026-01-18,20.3,15.2,22.4,20.6,16.71
2026-01-19,22.7,16.9,6.8,22.1,12.95
2026-01-20,20.8,18.6,42.9,27.4,8.86
2026-01-21,22.1,19.0,72.8,34.4,4.33
2026-01-22,22.7,18.9,2.0,27.7,18.21
2026-01-23,22.8,17.9,1.7,24.0,25.02
2026-01-24,19.1,15.8,2.0,37.2,25.25
2026-01-25,20.6,15.9,3.4,29.5,23.32
2026-01-26,19.7,16.2,1.1,22.8,18.12
2026-01-27,21.1,14.8,2.4,12.0,23.76
2026-01-28,23.0,14.6,0.0,12.7,29.15
2026-01-29,24.7,15.6,0.1,18.6,28.48
2026-01-30,25.4,17.5,0.0,15.4,29.83
2026-01-31,26.2,18.0,0.6,11.5,26.1
2026-02-01,25.5,17.2,0.0,10.2,26.47
2026-02-02,26.7,20.1,8.3,16.3,17.47
2026-02-03,24.3,17.9,1.4,22.5,22.86
2026-02-04,23.0,17.4,1.5,12.3,21.57
2026-02-05,23.7,17.1,2.8,15.3,25.46
2026-02-06,22.7,17.6,0.3,21.9,24.61
2026-02-07,24.6,17.7,0.0,19.6,25.84
2026-02-08,25.1,18.2,0.6,21.0,23.72
2026-02-09,25.5,15.5,0.1,11.6,22.57
2026-02-10,24.7,17.7,1.4,14.1,19.38
2026-02-11,26.8,17.2,1.0,13.8,26.5
2026-02-12,25.5,18.2,1.0,25.2,21.71
2026-02-13,23.9,21.3,12.5,22.5,9.36
2026-02-14,21.4,19.1,17.9,29.3,10.98
2026-02-15,20.0,17.0,2.5,37.9,24.36
2026-02-16,21.3,17.2,0.9,25.4,19.52
2026-02-17,22.0,14.8,3.2,11.7,18.87
2026-02-18,22.0,15.2,0.6,16.5,23.4
2026-02-19,22.8,16.7,0.7,23.9,20.66
2026-02-20,22.5,17.3,0.3,25.9,21.74
2026-02-21,21.9,15.9,0.0,19.2,26.47
2026-02-22,23.1,13.8,0.0,19.9,23.11
2026-02-23,23.4,16.1,0.0,15.8,25.92
2026-02-24,24.1,14.3,0.0,19.9,26.11
2026-02-25,24.6,16.6,0.0,16.6,21.02
2026-02-26,23.3,17.1,0.0,14.8,19.02
2026-02-27,24.9,16.8,2.1,16.0,22.77
2026-02-28,22.1,16.0,3.1,15.2,15.79
2026-03-01,23.3,17.3,7.3,17.0,21.11
2026-03-02,19.0,12.1,0.3,31.3,24.55
2026-03-03,17.7,10.7,0.0,29.7,24.42
2026-03-04,19.7,10.9,0.0,23.1,25.39
2026-03-05,22.5,11.9,0.0,14.3,21.63
2026-03-06,22.2,12.3,0.0,13.8,21.54
2026-03-07,23.4,12.2,0.0,14.8,20.24
2026-03-08,23.3,14.5,0.4,8.6,15.76
2026-03-09,23.6,14.6,0.0,17.9,17.84
2026-03-10,22.7,14.3,1.0,20.9,19.84
2026-03-11,18.6,16.8,4.0,23.1,5.62
2026-03-12,21.8,16.6,1.1,33.0,12.83
2026-03-13,23.7,19.8,7.4,22.5,14.45
2026-03-14,21.1,17.1,0.8,30.1,16.07
2026-03-15,20.5,16.1,0.2,26.3,18.75
2026-03-16,20.9,14.5,0.5,16.7,17.17
2026-03-17,23.3,13.1,0.0,14.5,22.15
2026-03-18,25.0,12.9,0.0,17.5,20.77
2026-03-19,26.3,14.3,0.0,18.4,21.21
2026-03-20,25.1,13.7,0.0,11.7,19.81
2026-03-21,23.8,14.0,0.2,13.5,18.13
2026-03-22,24.5,16.1,0.4,9.0,18.32
2026-03-23,22.7,17.3,1.7,18.6,18.28
2026-03-24,23.0,15.4,0.1,20.0,15.7
2026-03-25,20.4,18.2,5.4,28.2,4.82
2026-03-26,19.4,16.9,77.5,40.7,2.11
2026-03-27,24.2,17.2,11.5,31.9,17.04
2026-03-28,23.5,16.5,0.4,11.1,16.47
2026-03-29,22.9,15.4,3.6,11.5,14.45
2026-03-30,22.7,18.8,4.7,20.8,15.07
2026-03-31,19.4,15.8,0.0,30.5,14.49
2026-04-01,20.0,15.2,1.7,14.9,15.19
2026-04-02,19.9,14.1,0.5,8.1,17.29
2026-04-03,20.1,13.8,0.0,12.9,16.45
2026-04-04,19.6,14.1,0.5,13.9,12.79
2026-04-05,20.5,15.7,0.5,20.9,12.52
2026-04-06,20.1,16.7,1.6,28.9,13.87
2026-04-07,19.5,16.7,17.4,33.4,3.61
2026-04-08,23.5,16.6,13.3,31.5,11.52
2026-04-09,21.7,15.3,0.0,14.1,17.52
2026-04-10,22.1,14.7,1.7,12.2,13.14
2026-04-11,21.3,17.4,13.4,28.8,10.38
2026-04-12,20.7,18.5,42.0,39.6,2.97
2026-04-13,21.7,16.8,5.5,20.1,9.98
2026-04-14,18.7,14.2,5.9,17.1,10.59
2026-04-15,19.4,13.3,6.4,32.1,15.23
2026-04-16,19.2,16.1,1.1,27.9,14.0
2026-04-17,19.6,14.7,0.0,14.9,12.44
2026-04-18,21.4,14.3,1.2,25.2,12.18
2026-04-19,19.8,12.7,15.4,22.7,13.26
2026-04-20,17.4,12.1,9.9,13.9,11.51
2026-04-21,16.8,11.1,0.1,15.2,14.12
2026-04-22,16.4,11.2,0.0,12.8,9.67
2026-04-23,14.7,7.6,2.4,12.3,15.41
2026-04-24,15.5,9.1,17.7,16.9,4.52
2026-04-25,17.6,7.7,0.0,9.3,15.08
2026-04-26,18.1,9.3,0.1,14.3,12.29
2026-04-27,18.3,12.0,0.5,20.5,11.7
2026-04-28,18.4,11.1,0.9,9.7,12.1
2026-04-29,18.8,11.9,0.4,4.8,11.74
2026-04-30,18.8,12.3,0.1,13.4,12.96
2026-05-01,17.1,7.7,0.0,7.6,13.81
2026-05-02,17.8,8.8,0.1,8.6,12.24
2026-05-03,17.8,8.4,0.0,7.4,13.4
2026-05-04,17.8,9.2,0.0,10.3,12.96
2026-05-05,18.4,11.9,0.0,13.5,9.06
2026-05-06,19.6,15.5,0.6,14.3,10.57
2026-05-07,19.9,16.4,1.5,23.2,11.43
2026-05-08,19.3,17.2,17.3,31.1,5.83
2026-05-09,19.2,13.5,9.4,22.0,10.48
2026-05-10,18.1,13.9,0.2,30.6,8.08
2026-05-11,17.6,13.6,1.7,20.8,10.99
2026-05-12,16.4,12.1,4.3,16.2,5.67
2026-05-13,17.4,10.1,0.0,12.0,12.06
2026-05-14,16.3,8.9,0.0,9.9,12.02
2026-05-15,16.3,8.1,0.0,8.2,11.48
2026-05-16,16.2,8.2,0.0,9.2,11.94
2026-05-17,16.0,6.9,0.0,9.2,11.37
2026-05-18,16.0,6.8,0.0,7.3,11.47
2026-05-19,16.9,8.0,0.0,6.3,11.47
2026-05-20,17.1,9.6,0.5,16.6,10.77
2026-05-21,18.1,12.9,0.0,17.1,10.14
2026-05-22,17.7,11.7,0.0,16.9,9.68
2026-05-23,18.7,13.2,0.3,13.1,9.53
2026-05-24,18.1,12.5,0.1,16.2,9.05
2026-05-25,16.6,9.6,0.0,11.2,9.89
2026-05-26,16.9,8.8,0.0,19.7,8.76
2026-05-27,17.1,9.3,1.0,10.1,7.44
2026-05-28,17.0,10.1,0.1,13.0,8.42
2026-05-29,16.4,10.9,0.0,7.1,8.47
2026-05-30,17.6,10.5,0.4,23.2,8.16
2026-05-31,18.3,16.3,2.4,28.0,4.01
2026-06-01,18.7,17.1,10.1,36.0,3.66
2026-06-02,19.7,14.3,17.2,36.9,8.65
2026-06-03,17.0,12.5,12.7,20.3,6.48
2026-06-04,19.5,10.8,1.0,16.8,8.4
2026-06-05,18.4,14.6,17.1,25.1,4.61
2026-06-06,17.0,13.5,2.4,18.4,7.68
2026-06-07,16.5,14.0,0.2,29.2,9.24
2026-06-08,16.7,13.3,0.1,28.8,7.93
2026-06-09,16.5,10.0,0.1,31.9,9.33
2026-06-10,13.5,5.7,0.0,14.6,10.36
2026-06-11,13.4,6.7,0.0,10.3,9.72
2026-06-12,15.6,8.0,0.1,21.4,7.06
2026-06-13,14.8,8.0,0.0,6.3,8.27
2026-06-14,15.5,8.9,0.0,5.7,7.57
2026-06-15,17.1,9.9,0.0,13.6,7.72
2026-06-16,15.5,10.5,3.6,17.1,5.93
2026-06-17,15.4,10.7,0.3,22.5,7.44
2026-06-18,15.0,9.4,0.4,18.5,6.3
2026-06-19,14.8,8.1,0.0,18.6,9.87
2026-06-20,16.2,6.6,0.0,12.1,7.69
2026-06-21,17.6,12.9,2.2,21.6,4.95
2026-06-22,15.2,10.7,0.3,15.8,9.69
2026-06-23,16.5,11.0,0.6,20.8,8.13
2026-06-24,15.7,14.2,40.3,37.2,2.01
2026-06-25,16.3,11.0,5.4,28.4,7.73
2026-06-26,13.1,8.9,10.9,35.4,5.28
2026-06-27,15.8,7.9,0.0,15.1,9.42
2026-06-28,17.3,9.5,0.0,12.5,9.54
2026-06-29,14.6,9.1,0.1,11.6,9.4
2026-06-30,13.7,6.3,0.0,11.2,9.59
2026-07-01,13.9,4.9,0.0,7.2,9.86
2026-07-02,13.9,5.5,0.0,6.5,9.78
2026-07-03,13.1,6.2,0.0,3.9,7.82
2026-07-04,15.0,7.8,1.6,24.3,8.52
2026-07-05,16.4,9.9,4.1,26.3,9.09
2026-07-06,14.0,11.4,10.3,28.8,9.27
2026-07-07,14.3,10.6,5.0,19.3,7.58
2026-07-08,15.0,8.7,0.2,21.5,9.91
2026-07-09,13.2,7.4,1.0,23.9,5.31
2026-07-10,13.7,7.9,0.0,21.4,10.35
2026-07-11,12.4,3.9,0.0,7.7,10.66
2026-07-12,12.9,3.6,0.0,6.8,9.77
2026-07-13,15.1,7.9,0.4,15.5,9.21
2026-07-14,17.4,9.4,6.3,16.3,9.42
2026-07-15,16.6,7.6,0.7,7.1,8.63
2026-07-16,16.5,8.4,0.2,14.3,8.79
2026-07-17,15.1,11.3,0.1,17.4,8.55
2026-07-18,14.7,12.4,0.0,18.8,7.21
2026-07-19,15.0,9.8,0.1,17.8,9.0
2026-07-20,14.2,7.7,1.2,9.7,7.69
2026-07-21,14.3,8.2,0.8,13.9,10.57
2026-07-22,14.5,7.0,1.0,19.4,8.47
2026-07-23,13.6,7.2,1.0,5.4,8.65
2026-07-24,15.5,9.2,6.3,24.6,8.07
2026-07-25,12.6,10.0,7.7,35.8,8.78
2026-07-26,11.3,6.8,7.7,22.2,3.63
2026-07-27,12.1,3.7,0.0,15.8,11.93
2026-07-28,12.3,3.4,0.0,6.9,11.9
2026-07-29,13.8,3.2,0.0,10.1,10.87
2026-07-30,15.4,6.9,0.6,19.1,11.27
2026-07-31,15.1,9.2,5.8,21.3,10.22
2026-08-01,13.1,6.7,0.0,12.4,9.73
2026-08-02,12.8,3.3,0.0,13.4,12.74
2026-08-03,14.9,7.1,0.0,25.0,10.67
2026-08-04,14.4,6.3,1.4,28.7,10.62
2026-08-05,10.9,4.3,0.0,20.2,13.15
2026-08-06,10.8,2.2,0.0,13.5,13.54
2026-08-07,12.5,2.7,0.0,4.2,12.06
2026-08-08,13.7,6.7,0.2,15.1,9.29
2026-08-09,14.4,10.8,13.5,20.6,3.69
2026-08-10,16.0,7.8,0.1,14.7,12.23
2026-08-11,15.3,7.5,0.0,9.7,11.64
2026-08-12,14.5,11.7,20.5,23.8,4.96
2026-08-13,17.6,12.0,42.4,16.4,10.25
2026-08-14,16.6,12.3,2.6,12.1,9.15
2026-08-15,17.3,11.7,10.9,21.3,13.27
2026-08-16,14.8,8.2,2.9,22.2,11.94
2026-08-17,12.0,7.8,0.0,20.3,14.58
2026-08-18,12.9,6.9,0.0,22.3,14.48
2026-08-19,12.2,6.7,0.0,18.7,15.75
2026-08-20,14.6,4.4,0.0,15.2,13.86
2026-08-21,16.0,6.8,0.0,13.6,10.99
2026-08-22,15.5,9.8,0.2,13.8,10.43
2026-08-23,17.2,9.4,2.2,29.1,12.28
2026-08-24,15.6,10.7,0.0,19.2,14.68
2026-08-25,15.5,9.0,0.0,18.3,11.76
2026-08-26,17.2,10.8,0.1,17.8,13.8
2026-08-27,17.2,9.4,0.8,13.6,12.53
2026-08-28,16.7,12.9,5.6,22.4,10.81
2026-08-29,14.7,11.5,39.3,25.8,2.76
2026-08-30,16.1,11.5,0.5,31.6,12.39
2026-08-31,15.8,13.3,2.4,31.8,13.98
2026-09-01,14.9,12.4,0.7,31.2,11.58
2026-09-02,16.3,12.3,0.0,21.3,14.03
2026-09-03,17.8,11.9,1.5,16.5,14.24
2026-09-04,18.0,13.2,1.6,30.1,11.33
2026-09-05,16.8,11.2,0.0,16.1,17.42
2026-09-06,17.3,10.1,1.6,21.9,13.96
2026-09-07,16.0,11.6,11.0,22.7,8.91
2026-09-08,15.7,9.7,0.0,16.0,17.35
2026-09-09,16.5,6.3,0.0,7.6,17.35
2026-09-10,15.1,7.5,5.5,15.7,10.38
